code,date,BonusShares,Allotment,AllotmentPrice,Dividends
SZ002589,20130522,0,0,0,0.12
SZ002589,20140714,1,0,0,0.135
SZ002589,20150709,0,0,0,0.066
SZ002589,20150923,1,0,0,0
SZ002589,20160519,0,0,0,0.043
SZ002589,20170515,1.3,0,0,0.091
SZ002589,20180718,0,0,0,0.068
SZ002589,20190627,0,0,0,0.0517
SZ002590,20120605,0.3,0,0,0.1
SZ002590,20130604,0,0,0,0.05
SZ002590,20140513,0.7,0,0,0.06
SZ002590,20150529,1,0,0,0.08
SZ002590,20160525,0,0,0,0.04
SZ002590,20170704,0,0,0,0.025
SZ002590,20180601,0,0,0,0.03
SZ002591,20110718,0,0,0,0.15
SZ002591,20120618,0.25,0,0,0.1
SZ002591,20130618,0.3,0,0,0.03
SZ002591,20140728,1.004,0,0,0.0803
SZ002591,20150707,0,0,0,0.005
SZ002591,20180621,0,0,0,0.3003
SZ002592,20120618,0.3,0,0,0.3
SZ002592,20130613,0.8,0,0,0.3
SZ002592,20140401,0,0,0,0.3
SZ002592,20150602,0,0,0,0.15
SZ002592,20160621,0,0,0,0.2
SZ002592,20170705,0,0,0,0.25
SZ002592,20180613,0,0,0,0.25
SZ002593,20120618,0,0,0,0.15
SZ002593,20130603,0,0,0,0.125
SZ002593,20140718,0,0,0,0.06
SZ002593,20150414,0,0,0,0.06
SZ002593,20160517,2,0,0,0.1
SZ002593,20170703,0,0,0,0.0499
SZ002593,20180703,0,0,0,0.05
SZ002593,20190524,0,0,0,0.0503
SZ002594,20140813,0,0,0,0.05
SZ002594,20161213,0,0,0,0.367
SZ002594,20170804,0,0,0,0.178
SZ002594,20180817,0,0,0,0.141
SZ002594,20190726,0,0,0,0.204
SZ002595,20120502,0,0,0,0.6
SZ002595,20130712,0,0,0,0.6
SZ002595,20140507,0,0,0,0.6
SZ002595,20140903,1,0,0,0
SZ002595,20150410,1,0,0,0.5
SZ002595,20160511,0,0,0,0.25
SZ002595,20170512,0,0,0,0.375
SZ002595,20180706,0,0,0,0.375
SZ002595,20190619,0,0,0,0.375
SZ002596,20120607,0,0,0,0.2
SZ002596,20130614,0.6,0,0,0.1
SZ002596,20140606,0,0,0,0.0299
SZ002596,20150616,0,0,0,0.02
SZ002596,20160617,0,0,0,0.03
SZ002596,20170428,2,0,0,0.03
SZ002596,20180528,0,0,0,0.02
SZ002596,20190612,0,0,0,0.008
SZ002597,20120530,0.6,0,0,0.3
SZ002597,20130531,0.3,0,0,0.2
SZ002597,20140422,0,0,0,0.25
SZ002597,20150421,1,0,0,0.3
SZ002597,20160512,0,0,0,0.17
SZ002597,20170427,0,0,0,0.4
SZ002597,20180411,0,0,0,0.6
SZ002597,20190426,0,0,0,0.36
SZ002598,20120503,1,0,0,0.4
SZ002598,20130510,0,0,0,0.2
SZ002598,20140704,0,0,0,0.2
SZ002598,20150611,0,0,0,0.1
SZ002598,20160510,0,0,0,0.2
SZ002598,20170711,0,0,0,0.2
SZ002598,20190510,0,0,0,0.2
SZ002599,20120625,0,0,0,0.16
SZ002599,20130603,0,0,0,0.03
SZ002599,20140709,0,0,0,0.03
SZ002599,20150529,0,0,0,0.03
SZ002599,20160704,0,0,0,0.03
SZ002599,20170607,1,0,0,0.03
SZ002599,20180627,0,0,0,0.05
SZ002599,20190802,0.69,0,0,0
SZ002600,20120704,0,0,0,0.1
SZ002600,20130624,0,0,0,0.1
SZ002600,20140611,0,0,0,0.1
SZ002600,20150410,1,0,0,0.1
SZ002600,20161019,0,0,0,0.05
SZ002600,20170717,1,0,0,0.1
SZ002601,20120723,1,0,0,0.7
SZ002601,20130522,0,0,0,0.2
SZ002601,20140526,0,0,0,0.0503
SZ002601,20150424,0,0,0,0.1
SZ002601,20160427,2.5,0,0,0.35
SZ002601,20161208,0,0,0,0.3
SZ002601,20170512,0,0,0,0.2008
SZ002601,20171207,0,0,0,0.5
SZ002601,20180504,0,0,0,0.55
SZ002601,20181025,0,0,0,0.654
SZ002601,20190617,0,0,0,0.1
SZ002601,20190619,0,0,0,0.6
SZ002601,20191213,0,0,0,0.15
SZ002602,20120607,0.5,0,0,0.3
SZ002602,20130606,0,0,0,0.1
SZ002602,20150618,1,0,0,0.1
SZ002602,20160930,0,0,0,0.1
SZ002602,20171206,0,0,0,0.1
SZ002602,20181031,0.6,0,0,0.1
SZ002602,20190606,0.6,0,0,0.1
SZ002603,20120611,0.3,0,0,0.1
SZ002603,20130607,0,0,0,0.1
SZ002603,20140630,0,0,0,0.1
SZ002603,20150520,1,0,0,0.1
SZ002603,20160614,0,0,0,0.1
SZ002603,20170612,0,0,0,0.1
SZ002603,20180702,0,0,0,0.1
SZ002603,20190701,0,0,0,0.0993
SZ002604,20120613,0,0,0,0.05
SZ002604,20130524,0.3,0,0,0.1
SZ002604,20140617,0.3,0,0,0.05
SZ002604,20150605,0.6,0,0,0.03
SZ002605,20120704,0,0,0,0.66
SZ002605,20130412,1,0,0,0.68
SZ002605,20140606,0,0,0,0.1
SZ002605,20140915,1,0,0,0
SZ002605,20160720,0,0,0,0.1
SZ002605,20180628,0,0,0,0.1
SZ002605,20190710,0,0,0,0.1
SZ002606,20120518,1,0,0,0.2
SZ002606,20130513,0,0,0,0.125
SZ002606,20140509,0,0,0,0.1
SZ002606,20150518,0,0,0,0.075
SZ002606,20160629,0,0,0,0.075
SZ002606,20170512,1,0,0,0.1
SZ002606,20180619,0,0,0,0.015
SZ002607,20120529,1,0,0,0.3
SZ002607,20130619,0.3,0,0,0.15
SZ002607,20140620,0.2,0,0,0.05
SZ002607,20150528,0.3,0,0,0
SZ002607,20170609,0.8,0,0,0.05
SZ002607,20180706,0,0,0,0.02
SZ002607,20190108,0,0,0,0.39
SZ002607,20190513,0,0,0,0.23
SZ002608,20120704,0,0,0,0.15
SZ002608,20130715,0.5,0,0,0.15
SZ002608,20140714,0.7,0,0,0.1
SZ002609,20120618,0,0,0,0.3
SZ002609,20130607,0.5,0,0,0.11
SZ002609,20140529,0.6,0,0,0.04
SZ002609,20150624,1,0,0,0.05
SZ002609,20160613,0,0,0,0.1
SZ002609,20170613,0,0,0,0.12
SZ002609,20180531,0,0,0,0.12
SZ002609,20181015,0,0,0,0.3
SZ002609,20190604,0,0,0,0.15
SZ002610,20120607,0.5,0,0,0.5
SZ002610,20150529,1,0,0,0
SZ002610,20160707,0,0,0,0.1
SZ002610,20160928,3,0,0,0
SZ002611,20120612,0.3,0,0,0.1
SZ002611,20130521,0,0,0,0.2
SZ002611,20140422,1,0,0,0.1
SZ002611,20150526,0.6,0,0,0.03
SZ002611,20170608,0,0,0,0.02
SZ002611,20180622,0.6,0,0,0.045
SZ002612,20120425,0,0,0,0.6
SZ002612,20130423,0,0,0,0.55
SZ002612,20131016,0,0,0,0.35
SZ002612,20140605,0,0,0,0.6
SZ002612,20141020,0,0,0,0.4
SZ002612,20160512,1,0,0,0.2
SZ002612,20170525,0,0,0,0.05
SZ002612,20180510,0,0,0,0.15
SZ002612,20181018,0,0,0,0.1
SZ002612,20190508,0,0,0,0.15
SZ002612,20190923,0,0,0,0.2
SZ002613,20120606,0.5,0,0,0.3
SZ002613,20140606,0.2,0,0,0.05
SZ002613,20150522,0.5,0,0,0
SZ002613,20160519,0,0,0,0.02
SZ002613,20170510,0.3,0,0,0
SZ002614,20120329,1,0,0,0.4
SZ002614,20130517,0,0,0,0.1
SZ002614,20140523,0.5,0,0,0.1
SZ002614,20150528,0.5,0,0,0.1
SZ002614,20160531,0,0,0,0.1
SZ002614,20170605,0,0,0,0.1
SZ002614,20180604,0,0,0,0.1
SZ002614,20190530,0,0,0,0.1
SZ002615,20120615,0,0,0,0.4
SZ002615,20130510,0,0,0,0.15
SZ002615,20140508,0,0,0,0.32
SZ002615,20150430,1,0,0,0.5
SZ002615,20160530,0.5,0,0,0.05
SZ002615,20170607,0.5,0,0,0.21
SZ002615,20180614,0,0,0,0.2
SZ002615,20190531,0,0,0,0.08
SZ002616,20120608,0,0,0,0.1
SZ002616,20130604,0,0,0,0.35
SZ002616,20140513,0,0,0,0.06
SZ002616,20150430,1,0,0,0.35
SZ002616,20151019,0,0,0,0.35
SZ002616,20160928,0,0,0,0.12
SZ002616,20170519,1,0,0,0
SZ002616,20181023,0,0,0,0.2
SZ002617,20120529,0,0,0,0.1
SZ002617,20130531,0.5,0,0,0.1
SZ002617,20140702,0,0,0,0.05
SZ002617,20150928,1,0,0,0.01
SZ002617,20160527,0.7,0,0,0.04
SZ002617,20170505,0,0,0,0.03
SZ002617,20180525,0.5,0,0,0.02
SZ002618,20120619,0,0,0,0.035
SZ002618,20130628,0,0,0,0.035
SZ002618,20140626,0,0,0,0.029
SZ002618,20150630,0,0,0,0.05
SZ002618,20160530,1,0,0,0.037
SZ002618,20170616,0.5,0,0,0.007
SZ002618,20180802,0,0,0,0.005
SZ002618,20190712,0,0,0,0.005
SZ002619,20120607,0.3,0,0,0.25
SZ002619,20130620,0,0,0,0.08
SZ002619,20140711,0,0,0,0.6
SZ002619,20160602,1.5,0,0,0
SZ002619,20170525,0.8,0,0,0
SZ002619,20180725,0,0,0,0.01
SZ002620,20120712,0.5,0,0,0.12
SZ002620,20130731,0,0,0,0.1
SZ002620,20140808,0,0,0,0.1
SZ002620,20150716,0,0,0,0.1
SZ002620,20160527,0,0,0,0.15
SZ002620,20170710,1.5,0,0,0.25
SZ002620,20180713,0,0,0,0.15
SZ002620,20190710,0,0,0,0.06
SZ002621,20120405,0.5,0,0,0.15
SZ002621,20130416,0,0,0,0.05
SZ002621,20140519,0.5,0,0,0.04
SZ002621,20150519,0,0,0,0.06
SZ002621,20160524,0,0,0,0.06
SZ002621,20170613,0.5,0,0,0
SZ002621,20190614,0.7,0,0,0.02
SZ002622,20120608,0,0,0,0.3
SZ002622,20140523,0,0,0,0.026
SZ002622,20150323,1.8,0,0,1
SZ002622,20160519,1,0,0,0
SZ002623,20120706,0,0,0,0.3
SZ002623,20130604,0,0,0,0.05
SZ002623,20140708,0,0,0,0.04
SZ002623,20150616,0,0,0,0.03
SZ002623,20160621,0,0,0,0.04
SZ002623,20170620,0,0,0,0.013
SZ002624,20120601,1,0,0,0.25
SZ002624,20140523,0,0,0,0.05
SZ002624,20150618,0,0,0,0.04
SZ002624,20160527,0,0,0,0.0266
SZ002624,20170427,0,0,0,0.0888
SZ002624,20180502,0,0,0,0.17
SZ002624,20190611,0,0,0,0.18
SZ002625,20120621,0.5,0,0,0.1
SZ002625,20130709,0,0,0,0.06
SZ002625,20140616,0.5,0,0,0.06
SZ002625,20150326,0.7,0,0,0
SZ002625,20160713,0,0,0,0.02
SZ002625,20180606,0.7,0,0,0.011
SZ002626,20120528,1,0,0,0.6
SZ002626,20130509,0,0,0,0.3
SZ002626,20140606,0.6,0,0,0.5
SZ002626,20150609,1,0,0,0.3
SZ002626,20160613,0,0,0,0.05
SZ002626,20170612,0,0,0,0.2
SZ002626,20180511,0,0,0,0.4
SZ002626,20190528,0,0,0,0.8
SZ002627,20120615,0,0,0,0.3
SZ002627,20130617,0,0,0,0.2
SZ002627,20140630,0,0,0,0.2
SZ002627,20150624,0,0,0,0.2
SZ002627,20160706,0,0,0,0.15
SZ002627,20170606,0,0,0,0.15
SZ002627,20180705,0.7,0,0,0.15
SZ002627,20190606,0,0,0,0.15
SZ002628,20120329,1,0,0,0.12
SZ002628,20130508,0,0,0,0.152
SZ002628,20130927,0.8,0,0,0
SZ002628,20140418,0,0,0,0.09
SZ002628,20150615,0,0,0,0.05
SZ002628,20160811,0,0,0,0.015
SZ002628,20170613,0,0,0,0.05
SZ002629,20120525,0,0,0,0.32
SZ002629,20130510,0.5,0,0,0.2
SZ002629,20140717,0.6,0,0,0.03
SZ002629,20150604,0.5,0,0,0.02
SZ002630,20120702,0,0,0,0.1
SZ002630,20130530,0,0,0,0.1
SZ002630,20140430,0.8,0,0,0.1
SZ002630,20150708,1,0,0,0.1
SZ002630,20160623,0,0,0,0.035
SZ002630,20170623,0,0,0,0.03
SZ002630,20180518,0.6,0,0,0.03
SZ002631,20120510,0,0,0,0.3
SZ002631,20130718,0,0,0,0.1
SZ002631,20140428,1,0,0,0.1
SZ002631,20150428,1,0,0,0.05
SZ002631,20160621,0,0,0,0.025
SZ002631,20170522,0,0,0,0.03
SZ002631,20180521,0,0,0,0.02
SZ002631,20190527,0,0,0,0.06
SZ002632,20120502,0,0,0,0.2
SZ002632,20130620,0.3,0,0,0.15
SZ002632,20140707,0,0,0,0.05
SZ002632,20150417,1,0,0,0.05
SZ002632,20160527,1,0,0,0.05
SZ002632,20170511,0,0,0,0.03
SZ002632,20180604,0,0,0,0.05
SZ002632,20190613,0,0,0,0.35
SZ002633,20120525,0.5,0,0,0.2
SZ002634,20120615,0.5,0,0,0.3
SZ002634,20130628,0,0,0,0.2
SZ002634,20140530,0,0,0,0.2
SZ002634,20141231,0,0.3,4.98,0
SZ002634,20150721,0,0,0,0.2
SZ002634,20160512,2.6,0,0,0.2
SZ002634,20170616,0,0,0,0.05
SZ002634,20180522,0,0,0,0.05
SZ002635,20120531,0,0,0,0.3
SZ002635,20130520,0.5,0,0,0.4
SZ002635,20140429,0,0,0,0.22
SZ002635,20150424,1,0,0,0.23
SZ002635,20160503,0,0,0,0.3
SZ002635,20170519,0.5,0,0,0.3
SZ002635,20180615,0,0,0,0.1
SZ002635,20190604,0,0,0,0.1
SZ002636,20140710,0,0,0,0.06
SZ002636,20150522,1.6,0,0,0
SZ002636,20170712,0,0,0,0.065
SZ002637,20120410,1,0,0,0.4
SZ002637,20130510,0,0,0,0.1
SZ002637,20140530,0,0,0,0.1
SZ002637,20150430,0,0,0,0.1
SZ002637,20160505,1,0,0,0.1
SZ002637,20170613,0,0,0,0.15
SZ002637,20180530,0,0,0,0.2
SZ002637,20190704,0,0,0,0.1
SZ002638,20120529,1,0,0,0.1
SZ002638,20131024,0,0,0,0.05
SZ002638,20140704,0,0,0,0.02
SZ002638,20151106,0,0,0,0.01
SZ002638,20160704,1.5,0,0,0
SZ002639,20120709,0,0,0,0.13
SZ002639,20130712,0,0,0,0.12
SZ002639,20140721,0,0,0,0.072
SZ002639,20150529,0,0,0,0.02
SZ002639,20151008,2,0,0,0
SZ002639,20160526,0,0,0,0.0085
SZ002639,20170711,0,0,0,0.0148
SZ002639,20190712,0,0,0,0.0069
SZ002640,20120705,1,0,0,0.1
SZ002640,20130705,0,0,0,0.04
SZ002640,20140627,0,0,0,0.045
SZ002640,20150608,0,0,0,0.03
SZ002640,20150929,2,0,0,0
SZ002640,20160614,1,0,0,0.053
SZ002640,20170605,0,0,0,0.056
SZ002640,20180717,0,0,0,0.053
SZ002640,20190718,0,0,0,0.045
SZ002641,20120710,0,0,0,0.11
SZ002641,20130530,0.8,0,0,0.18
SZ002641,20140522,0.2,0,0,0.13
SZ002641,20150529,1,0,0,0.1
SZ002641,20160530,0,0,0,0.05
SZ002641,20170609,0.3,0,0,0.05
SZ002641,20180629,0,0,0,0.026
SZ002641,20190628,0,0,0,0.033
SZ002642,20120426,1,0,0,0.3
SZ002642,20130523,0.5,0,0,0.2
SZ002642,20140506,0,0,0,0.035
SZ002642,20150619,0,0,0,0.1001
SZ002642,20160624,0.5,0,0,0.05
SZ002642,20170704,0,0,0,0.02
SZ002643,20120427,0,0,0,0.5
SZ002643,20130426,1,0,0,0.3
SZ002643,20140512,0,0,0,0.18
SZ002643,20150518,0,0,0,0.18
SZ002643,20160420,0,0,0,0.3
SZ002643,20170515,1.5,0,0,0.35
SZ002643,20180605,0,0,0,0.153
SZ002643,20190620,0,0,0,0.176
SZ002644,20120606,0.1,0,0,0.036
SZ002644,20130621,0,0,0,0.031
SZ002644,20140521,1,0,0,0.032
SZ002644,20150624,0,0,0,0.016
SZ002644,20150814,1.5,0,0,0
SZ002644,20160607,0,0,0,0.009
SZ002644,20170609,0,0,0,0.012
SZ002644,20180426,0,0,0,0.013
SZ002644,20190605,0,0,0,0.013
SZ002645,20120514,0.8,0,0,0.2
SZ002645,20130514,0,0,0,0.08
SZ002645,20140526,0.3,0,0,0.08
SZ002645,20150518,0,0,0,0.015
SZ002645,20170607,0,0,0,0.025
SZ002645,20180620,0.7,0,0,0.08
SZ002645,20190612,0.3,0,0,0.12
SZ002646,20120613,0,0,0,0.2
SZ002646,20130628,0,0,0,0.25
SZ002646,20140710,0,0,0,0.3
SZ002646,20150714,0,0,0,0.25
SZ002646,20160715,0,0,0,0.18
SZ002646,20170615,0,0,0,0.17
SZ002646,20180710,0,0,0,0.07
SZ002646,20190605,0,0,0,0.12
SZ002647,20120706,0,0,0,0.1
SZ002647,20130712,0,0,0,0.05
SZ002647,20140718,0.3,0,0,0.09
SZ002647,20170613,0.7,0,0,0
SZ002647,20180601,0.5,0,0,0
SZ002647,20190710,0,0,0,0.02
SZ002648,20120517,1,0,0,1
SZ002648,20130503,0,0,0,0.3
SZ002648,20140507,1,0,0,0.35
SZ002648,20170414,0,0,0,0.116
SZ002648,20180418,0,0,0,0.088
SZ002648,20190429,0,0,0,0.09
SZ002649,20120518,0.5,0,0,0.32
SZ002649,20130621,0,0,0,0.2
SZ002649,20140528,0,0,0,0.232
SZ002649,20150515,0,0,0,0.3101
SZ002649,20160531,0,0,0,0.2209
SZ002649,20170605,2,0,0,0.17
SZ002649,20180607,0,0,0,0.0831
SZ002649,20190506,0,0,0,0.086
SZ002650,20120521,0.2,0,0,0.6
SZ002650,20130618,0.2,0,0,0.6
SZ002650,20140616,1,0,0,0.6
SZ002650,20150609,0,0,0,0.1
SZ002650,20150924,1.5,0,0,0
SZ002650,20160713,0,0,0,0.04
SZ002650,20170710,0,0,0,0.04
SZ002651,20120607,0,0,0,0.32
SZ002651,20130710,0,0,0,1.22
SZ002651,20140605,0,0,0,0.68
SZ002651,20150626,0,0,0,0.4
SZ002651,20150928,1.5,0,0,0
SZ002651,20160714,0,0,0,0.06
SZ002651,20170713,0,0,0,0.05
SZ002651,20180726,0,0,0,0.06
SZ002651,20190718,0,0,0,0.06
SZ002652,20120523,0,0,0,0.1
SZ002652,20130521,0.5,0,0,0.15
SZ002652,20140516,0,0,0,0.1
SZ002652,20150414,1,0,0,0.05
SZ002652,20160413,0,0,0,0.05
SZ002652,20170511,0.6,0,0,0.1
SZ002652,20180607,0,0,0,0.05
SZ002653,20120308,0,0,0,0.6
SZ002653,20130311,1,0,0,0.75
SZ002653,20130912,0.35,0,0,0
SZ002653,20140519,0,0,0,0.25
SZ002653,20150527,0,0,0,0.2
SZ002653,20160426,0,0,0,0.25
SZ002653,20170609,0,0,0,0.46
SZ002653,20180702,0,0,0,0.28
SZ002653,20190515,0,0,0,0.19
SZ002654,20120525,0,0,0,0.12
SZ002654,20130424,1,0,0,0.1
SZ002654,20140421,0,0,0,0.08
SZ002654,20150327,0,0,0,0.05
SZ002654,20160301,2,0,0,0.05
SZ002654,20170519,0,0,0,0.04
SZ002654,20180529,0,0,0,0.05
SZ002655,20120620,0,0,0,0.1
SZ002655,20130606,1,0,0,0.075
SZ002655,20140610,0.5,0,0,0.012
SZ002655,20150702,0,0,0,0.014
SZ002655,20160513,0,0,0,0.011
SZ002655,20170516,0,0,0,0.011
SZ002656,20130516,1,0,0,0.37
SZ002656,20140527,0,0,0,0.18
SZ002656,20150325,0,0,0,0.11
SZ002656,20160526,0.6,0,0,0.11
SZ002656,20180531,0.6,0,0,0.015
SZ002656,20190603,0,0,0,0.004
SZ002657,20130614,0.5,0,0,0.15
SZ002657,20140528,0,0,0,0.07
SZ002657,20140922,0.2,0,0,0
SZ002657,20150320,1,0,0,0.06
SZ002657,20160627,0,0,0,0.04
SZ002657,20170710,0,0,0,0.05
SZ002657,20190708,0,0,0,0.005
SZ002658,20121101,0,0,0,0.15
SZ002658,20130704,1,0,0,0.16
SZ002658,20140417,0,0,0,0.1
SZ002658,20150417,1.2,0,0,0.15
SZ002658,20160412,0,0,0,0.088
SZ002658,20170425,0,0,0,0.066
SZ002658,20180427,0,0,0,0.072
SZ002658,20190523,0,0,0,0.1
SZ002659,20120601,0,0,0,0.115
SZ002659,20130618,1,0,0,0.08
SZ002659,20150612,0,0,0,0.004
SZ002660,20120710,0,0,0,0.2
SZ002660,20130618,1,0,0,0.1
SZ002660,20140611,0.3,0,0,0.03
SZ002660,20160530,0,0,0,0.016
SZ002661,20120424,0,0,0,0.5
SZ002661,20130418,0,0,0,0.5
SZ002661,20140417,0,0,0,0.5
SZ002661,20150519,0,0,0,0.5
SZ002661,20160428,2,0,0,0.5
SZ002661,20170601,0,0,0,0.2
SZ002661,20180330,0,0,0,0.2
SZ002661,20190606,0,0,0,0.25
SZ002662,20120921,1,0,0,0.4
SZ002662,20130617,0,0,0,0.25
SZ002662,20140619,0,0,0,0.26
SZ002662,20150615,0,0,0,0.3
SZ002662,20160517,0,0,0,0.3
SZ002662,20170419,1,0,0,0.35
SZ002662,20180615,0,0,0,0.064
SZ002662,20190712,0,0,0,0.02
SZ002663,20120907,0.6,0,0,0.05
SZ002663,20130530,1,0,0,0.15
SZ002663,20140528,0,0,0,0.11
SZ002663,20150601,1.495,0,0,0.0618
SZ002663,20160616,0,0,0,0.012
SZ002663,20170421,0,0,0,0.007
SZ002663,20180604,0,0,0,0.009
SZ002663,20190606,0,0,0,0.003
SZ002664,20120611,0,0,0,0.051
SZ002664,20130530,0,0,0,0.2
SZ002664,20140530,0,0,0,0.22
SZ002664,20140901,0.5,0,0,0
SZ002664,20150423,1,0,0,0.2
SZ002664,20160531,0,0,0,0.051
SZ002664,20170614,0,0,0,0.06
SZ002664,20180614,0,0,0,0.065
SZ002664,20190528,0,0,0,0.07
SZ002665,20130502,1,0,0,0.297
SZ002665,20140513,0,0,0,0.107
SZ002665,20150430,1.5,0,0,0.16
SZ002665,20160505,1.7,0,0,0.0464
SZ002665,20170606,0,0,0,0.0157
SZ002665,20180614,0,0,0,0.0111
SZ002666,20120731,0,0,0,0.035
SZ002666,20121026,0,0,0,0.19
SZ002666,20130614,1,0,0,0.29
SZ002666,20140721,0,0,0,0.15
SZ002666,20150709,1,0,0,0.12
SZ002666,20160715,0,0,0,0.061
SZ002666,20170714,0,0,0,0.047
SZ002666,20180719,0,0,0,0.047
SZ002666,20190508,0,0,0,0.266
SZ002667,20120606,0,0,0,0.1
SZ002667,20130530,0,0,0,0.13
SZ002667,20140606,0,0,0,0.079
SZ002667,20150529,1,0,0,0.07
SZ002667,20160427,0,0,0,0.01
SZ002667,20180502,0.7,0,0,0.024
SZ002667,20190702,0,0,0,0.01
SZ002668,20130626,0,0,0,0.1
SZ002668,20140617,0,0,0,0.23
SZ002668,20150605,0,0,0,0.28
SZ002668,20160707,0,0,0,0.162
SZ002668,20170511,1.8,0,0,0.25
SZ002668,20180706,0.7,0,0,0.062
SZ002669,20130524,0,0,0,0.31
SZ002669,20140519,1,0,0,0.12
SZ002669,20150505,0,0,0,0.07
SZ002669,20160621,0,0,0,0.108
SZ002669,20170523,0,0,0,0.072
SZ002669,20180524,0,0,0,0.037
SZ002669,20190521,0,0,0,0.077
SZ002670,20120712,0,0,0,0.2
SZ002670,20130606,0,0,0,0.25
SZ002670,20140523,0,0,0,0.3
SZ002670,20150604,0,0,0,0.4
SZ002670,20170428,0.6,0,0,0.02
SZ002670,20180629,0.301,0,0,0.01
SZ002671,20130513,0,0,0,0.3
SZ002671,20130912,1,0,0,0.2
SZ002671,20140520,0.969,0,0,0.1938
SZ002671,20150605,0,0,0,0.07
SZ002671,20160516,0,0,0,0.01
SZ002671,20170615,0,0,0,0.012
SZ002671,20180712,0,0,0,0.012
SZ002672,20121011,0,0,0,0.5
SZ002672,20130626,0.5,0,0,0.4
SZ002672,20140625,0.5,0,0,0.3
SZ002672,20150626,1.5,0,0,0.15
SZ002672,20160621,0,0,0,0.08
SZ002672,20170727,0,0,0,0.121
SZ002672,20180704,0,0,0,0.161
SZ002672,20190710,0,0,0,0.14
SZ002673,20121211,0,0,0,0.45
SZ002673,20130704,0,0,0,0.07
SZ002673,20140613,0,0,0,0.063
SZ002673,20150612,1,0,0,0.15
SZ002673,20160617,0,0,0,0.22
SZ002673,20170411,0,0.26,6.87,0
SZ002673,20170616,0,0,0,0.11
SZ002673,20180622,0,0,0,0.07
SZ002673,20190711,0,0,0,0.058
SZ002674,20130617,0,0,0,0.2
SZ002674,20140604,0,0,0,0.25
SZ002674,20150519,0,0,0,0.15
SZ002674,20170605,0,0,0,0.15
SZ002674,20180510,0,0,0,0.5
SZ002674,20190508,0,0,0,0.6
SZ002675,20130701,0.6,0,0,0.25
SZ002675,20140715,0,0,0,0.132
SZ002675,20150515,0,0,0,0.15
SZ002675,20160520,0,0,0,0.11
SZ002675,20160830,2,0,0,0
SZ002675,20170616,0,0,0,0.04
SZ002675,20180524,0,0,0,0.027
SZ002675,20190424,0,0,0,0.048
SZ002676,20121108,0,0,0,0.2
SZ002676,20130520,0,0,0,0.125
SZ002676,20140708,0,0,0,0.07
SZ002676,20150617,0,0,0,0.09
SZ002676,20160311,1.5,0,0,0.01
SZ002676,20170607,0.8,0,0,0.015
SZ002677,20130529,0,0,0,0.25
SZ002677,20140515,0,0,0,0.35
SZ002677,20150604,1,0,0,0.5
SZ002677,20160616,0.6,0,0,0.25
SZ002677,20170425,0,0,0,0.31
SZ002677,20180410,0,0,0,0.465
SZ002677,20190424,0,0,0,0.465
SZ002678,20130704,1,0,0,0.12
SZ002678,20140519,0,0,0,0.065
SZ002678,20150723,0,0,0,0.07
SZ002678,20160722,0,0,0,0.07
SZ002678,20170621,0,0,0,0.07
SZ002678,20180703,0.3,0,0,0.08
SZ002678,20190611,0,0,0,0.065
SZ002679,20130607,0,0,0,0.11
SZ002679,20140609,0,0,0,0.095
SZ002679,20150619,0,0,0,0.09
SZ002679,20160525,0,0,0,0.086
SZ002679,20170712,0,0,0,0.078
SZ002679,20180718,0.7,0,0,0.5
SZ002679,20190719,0,0,0,0.055
SZ002681,20120822,0,0,0,0.15
SZ002681,20130514,0,0,0,0.2
SZ002681,20140422,1,0,0,0.3
SZ002681,20150615,0.8,0,0,0.15
SZ002681,20160527,1,0,0,0.1
SZ002681,20170602,0,0,0,0.05
SZ002681,20180704,0.398,0,0,0.0597
SZ002682,20130621,0.3,0,0,0.2
SZ002682,20140612,0,0,0,0.07
SZ002682,20150522,0,0,0,0.07
SZ002682,20150703,0,0.3,5.6,0
SZ002682,20160627,0,0,0,0.075
SZ002682,20170707,0,0,0,0.075
SZ002682,20180706,0.5,0,0,0.09
SZ002682,20190719,0,0,0,0.07
SZ002683,20130502,0,0,0,0.22
SZ002683,20140519,0,0,0,0.3
SZ002683,20150710,1.5,0,0,0.3
SZ002683,20160517,0,0,0,0.05
SZ002683,20170413,0,0,0,0.05
SZ002683,20180620,0,0,0,0.1
SZ002683,20190621,0,0,0,0.15
SZ002684,20130702,1,0,0,0.16
SZ002684,20150309,1.2,0,0,0
SZ002684,20170622,0.5,0,0,0.05
SZ002685,20130621,0,0,0,0.05
SZ002685,20140620,0,0,0,0.025
SZ002685,20150423,1.8,0,0,0.025
SZ002685,20160530,0,0,0,0.025
SZ002685,20170426,0,0,0,0.025
SZ002685,20180614,0,0,0,0.03
SZ002685,20190606,0,0,0,0.05
SZ002686,20130528,0.5,0,0,0.17
SZ002686,20140627,1,0,0,0.15
SZ002686,20150814,0.5,0,0,0.08
SZ002686,20160628,0,0,0,0.06
SZ002686,20170420,0,0,0,0.07
SZ002686,20180717,0,0,0,0.07
SZ002686,20190716,0,0,0,0.02
SZ002687,20130422,1,0,0,0.5
SZ002687,20140509,0.2,0,0,0.25
SZ002687,20150507,0.5,0,0,0.3
SZ002687,20160509,0,0,0,0.15
SZ002687,20170524,0,0,0,0.15
SZ002687,20180523,0,0,0,0.15
SZ002687,20190521,0,0,0,0.15
